132333333 tensor([9024,   12, 8982], device='cuda:1') 4 1
132333333 tensor([8896,   12, 8854], device='cuda:6') 4 6
132333333 tensor([9024,   12, 8982], device='cuda:3') 4 3
132333333 tensor([9024,   12, 8982], device='cuda:0') 4 0
132333333 tensor([8896,   12, 8854], device='cuda:4') 4 4
132333333 tensor([9024,   14, 8959], device='cuda:5') 4 5
132333333 tensor([9024,   14, 8959], device='cuda:7') 4 7
132333333 tensor([8960,   11, 8956], device='cuda:2') 4 2
132333333 tensor([8960,   11, 8956], device='cuda:1') 4 1
132333333 tensor([8960,   11, 8956], device='cuda:0') 4 0
132333333 tensor([8960,   11, 8956], device='cuda:3') 4 3
132333333 tensor([9024,   14, 8959], device='cuda:6') 4 6
132333333 tensor([9024,   14, 8959], device='cuda:4') 4 4
132333333 tensor([9024,   12, 8970], device='cuda:5') 4 5
132333333 tensor([8896,   12, 8847], device='cuda:3') 4 3
132333333 tensor([9024,   12, 8970], device='cuda:7') 4 7
132333333 tensor([8896,   12, 8847], device='cuda:2') 4 2
132333333 tensor([9024,   12, 8970], device='cuda:4') 4 4
132333333 tensor([8896,   12, 8847], device='cuda:1') 4 1
132333333 tensor([9024,   12, 8970], device='cuda:6') 4 6
132333333 tensor([8896,   12, 8847], device='cuda:0') 4 0
132333333 tensor([8832,   13, 8798], device='cuda:3') 4 3
132333333 tensor([8640,   11, 8618], device='cuda:7') 4 7
132333333 tensor([8640,   11, 8618], device='cuda:5') 4 5
132333333 tensor([8640,   11, 8618], device='cuda:6') 4 6
132333333 tensor([8832,   13, 8798], device='cuda:2') 4 2
132333333 tensor([8832,   13, 8798], device='cuda:1') 4 1
132333333 tensor([8832,   13, 8798], device='cuda:0') 4 0
132333333 tensor([8640,   11, 8618], device='cuda:4') 4 4
132333333 tensor([8704,   12, 8695], device='cuda:7') 4 7
132333333 tensor([8704,   12, 8695], device='cuda:6') 4 6
132333333 tensor([8704,   12, 8695], device='cuda:5') 4 5
132333333 tensor([8704,   12, 8695], device='cuda:4') 4 4
132333333 tensor([9024,   13, 8961], device='cuda:1') 4 1
132333333 tensor([9024,   13, 8961], device='cuda:0') 4 0
132333333 tensor([9024,   13, 8961], device='cuda:2') 4 2
132333333 tensor([9024,   13, 8961], device='cuda:3') 4 3
132333333 tensor([8768,   12, 8729], device='cuda:1') 4 1
132333333 tensor([8768,   12, 8729], device='cuda:3') 4 3
132333333 tensor([8768,   12, 8729], device='cuda:2') 4 2
132333333 tensor([8832,   15, 8820], device='cuda:7') 4 7
132333333 tensor([8832,   15, 8820], device='cuda:5') 4 5
132333333 tensor([8768,   12, 8729], device='cuda:0') 4 0
132333333 tensor([8832,   15, 8820], device='cuda:4') 4 4
132333333 tensor([8832,   15, 8820], device='cuda:6') 4 6
132333333 tensor([8832,   12, 8770], device='cuda:3') 4 3
132333333 tensor([8960,   10, 8900], device='cuda:5') 4 5
132333333 tensor([8960,   10, 8900], device='cuda:7') 4 7
132333333 tensor([8832,   12, 8770], device='cuda:0') 4 0
132333333 tensor([8832,   12, 8770], device='cuda:2') 4 2
132333333 tensor([8832,   12, 8770], device='cuda:1') 4 1
132333333 tensor([8960,   10, 8900], device='cuda:6') 4 6
132333333 tensor([8960,   10, 8900], device='cuda:4') 4 4
132333333 tensor([8896,   13, 8867], device='cuda:3') 4 3
132333333 tensor([8896,   13, 8867], device='cuda:0') 4 0
132333333 tensor([8896,   12, 8884], device='cuda:5') 4 5
132333333 tensor([8896,   12, 8884], device='cuda:6') 4 6
132333333 tensor([8896,   13, 8867], device='cuda:2') 4 2
132333333 tensor([8896,   12, 8884], device='cuda:7') 4 7
132333333 tensor([8896,   12, 8884], device='cuda:4') 4 4
132333333 tensor([8896,   13, 8867], device='cuda:1') 4 1
132333333 tensor([9024,   11, 8981], device='cuda:1') 4 1
132333333 tensor([9024,   11, 8981], device='cuda:0') 4 0
132333333 tensor([9024,   11, 8981], device='cuda:3') 4 3
132333333 tensor([9024,   11, 8981], device='cuda:2') 4 2
132333333 tensor([8960,   14, 8943], device='cuda:6') 4 6
132333333 tensor([8960,   14, 8943], device='cuda:4') 4 4
132333333 tensor([8960,   14, 8943], device='cuda:5') 4 5
132333333 tensor([8960,   14, 8943], device='cuda:7') 4 7
132333333 tensor([9024,   12, 8965], device='cuda:1') 4 1
132333333 tensor([8896,   15, 8844], device='cuda:6') 4 6
132333333 tensor([9024,   12, 8965], device='cuda:3') 4 3
132333333 tensor([9024,   12, 8965], device='cuda:2') 4 2
132333333 tensor([8896,   15, 8844], device='cuda:7') 4 7
132333333 tensor([8896,   15, 8844], device='cuda:4') 4 4
132333333 tensor([8896,   15, 8844], device='cuda:5') 4 5
132333333 tensor([9024,   12, 8965], device='cuda:0') 4 0
132333333 tensor([8320,    9, 8279], device='cuda:1') 4 1
132333333 tensor([8832,    9, 8809], device='cuda:6') 4 6
132333333 tensor([8320,    9, 8279], device='cuda:0') 4 0
132333333 tensor([8320,    9, 8279], device='cuda:3') 4 3
132333333 tensor([8320,    9, 8279], device='cuda:2') 4 2
132333333 tensor([8832,    9, 8809], device='cuda:7') 4 7
132333333 tensor([8832,    9, 8809], device='cuda:5') 4 5
132333333 tensor([8832,    9, 8809], device='cuda:4') 4 4
132333333 tensor([8960,   12, 8955], device='cuda:3') 4 3
132333333 tensor([8960,   12, 8955], device='cuda:0') 4 0
132333333 tensor([8960,   12, 8955], device='cuda:2') 4 2
132333333 tensor([8960,   12, 8955], device='cuda:1') 4 1
132333333 tensor([8896,    9, 8876], device='cuda:7') 4 7
132333333 tensor([8896,    9, 8876], device='cuda:6') 4 6
132333333 tensor([8896,    9, 8876], device='cuda:4') 4 4
132333333 tensor([8896,    9, 8876], device='cuda:5') 4 5
132333333 tensor([8832,   10, 8808], device='cuda:1') 4 1
132333333 tensor([8832,   10, 8808], device='cuda:0') 4 0
132333333 tensor([8832,   10, 8808], device='cuda:2') 4 2
132333333 tensor([8832,   10, 8808], device='cuda:3') 4 3
132333333 tensor([8960,   13, 8932], device='cuda:7') 4 7
132333333 tensor([8960,   13, 8932], device='cuda:5') 4 5
132333333 tensor([8960,   13, 8932], device='cuda:6') 4 6
132333333 tensor([8960,   13, 8932], device='cuda:4') 4 4
132333333 tensor([8448,   11, 8390], device='cuda:2') 4 2
132333333 tensor([8448,   11, 8390], device='cuda:1') 4 1
132333333 tensor([8448,   11, 8390], device='cuda:0') 4 0
132333333 tensor([8448,   11, 8390], device='cuda:3') 4 3
132333333 tensor([8896,   13, 8860], device='cuda:7') 4 7
132333333 tensor([8896,   13, 8860], device='cuda:4') 4 4
132333333 tensor([8896,   13, 8860], device='cuda:6') 4 6
132333333 tensor([8896,   13, 8860], device='cuda:5') 4 5
132333333 tensor([8512,   10, 8457], device='cuda:1') 4 1
132333333 tensor([8512,   10, 8457], device='cuda:3') 4 3
132333333 tensor([8512,   10, 8457], device='cuda:2') 4 2
132333333 tensor([8960,   13, 8945], device='cuda:4') 4 4
132333333 tensor([8960,   13, 8945], device='cuda:6') 4 6
132333333 tensor([8960,   13, 8945], device='cuda:5') 4 5
132333333 tensor([8960,   13, 8945], device='cuda:7') 4 7
132333333 tensor([8512,   10, 8457], device='cuda:0') 4 0
132333333 tensor([9024,   15, 8978], device='cuda:3') 4 3
132333333 tensor([9024,   15, 8978], device='cuda:2') 4 2
132333333 tensor([8896,   13, 8888], device='cuda:7') 4 7
132333333 tensor([9024,   15, 8978], device='cuda:1') 4 1
132333333 tensor([9024,   15, 8978], device='cuda:0') 4 0
132333333 tensor([8896,   13, 8888], device='cuda:6') 4 6
132333333 tensor([8896,   13, 8888], device='cuda:4') 4 4
132333333 tensor([8896,   13, 8888], device='cuda:5') 4 5
132333333 tensor([8896,   14, 8844], device='cuda:7') 4 7
132333333 tensor([8896,   14, 8887], device='cuda:1') 4 1
132333333 tensor([8896,   14, 8844], device='cuda:5') 4 5
132333333 tensor([8896,   14, 8887], device='cuda:3') 4 3
132333333 tensor([8896,   14, 8844], device='cuda:4') 4 4
132333333 tensor([8896,   14, 8844], device='cuda:6') 4 6
132333333 tensor([8896,   14, 8887], device='cuda:0') 4 0
132333333 tensor([8896,   14, 8887], device='cuda:2') 4 2
132333333 tensor([8960,   12, 8940], device='cuda:1') 4 1
132333333 tensor([8960,   12, 8940], device='cuda:0') 4 0
132333333 tensor([8960,   12, 8940], device='cuda:2') 4 2
132333333 tensor([8960,   12, 8940], device='cuda:3') 4 3
132333333 tensor([9024,   13, 8962], device='cuda:7') 4 7
132333333 tensor([9024,   13, 8962], device='cuda:5') 4 5
132333333 tensor([9024,   13, 8962], device='cuda:6') 4 6
132333333 tensor([9024,   13, 8962], device='cuda:4') 4 4
132333333 tensor([8768,   14, 8751], device='cuda:2') 4 2
132333333 tensor([8768,   14, 8751], device='cuda:3') 4 3
132333333 tensor([8896,   13, 8881], device='cuda:4') 4 4
132333333 tensor([8896,   13, 8881], device='cuda:7') 4 7
132333333 tensor([8768,   14, 8751], device='cuda:1') 4 1
132333333 tensor([8896,   13, 8881], device='cuda:5') 4 5
132333333 tensor([8768,   14, 8751], device='cuda:0') 4 0
132333333 tensor([8896,   13, 8881], device='cuda:6') 4 6
132333333 tensor([8960,   14, 8928], device='cuda:3') 4 3
132333333 tensor([8832,   12, 8797], device='cuda:7') 4 7
132333333 tensor([8832,   12, 8797], device='cuda:4') 4 4
132333333 tensor([8832,   12, 8797], device='cuda:5') 4 5
132333333 tensor([8960,   14, 8928], device='cuda:1') 4 1
132333333 tensor([8960,   14, 8928], device='cuda:0') 4 0
132333333 tensor([8960,   14, 8928], device='cuda:2') 4 2
132333333 tensor([8832,   12, 8797], device='cuda:6') 4 6
132333333 tensor([8960,   10, 8955], device='cuda:3') 4 3
132333333 tensor([8960,   10, 8955], device='cuda:1') 4 1
132333333 tensor([8960,   10, 8955], device='cuda:2') 4 2
132333333 tensor([8896,   11, 8857], device='cuda:7') 4 7
132333333 tensor([8896,   11, 8857], device='cuda:5') 4 5
132333333 tensor([8960,   10, 8955], device='cuda:0') 4 0
132333333 tensor([8896,   11, 8857], device='cuda:6') 4 6
132333333 tensor([8896,   11, 8857], device='cuda:4') 4 4
132333333 tensor([9024,   15, 8978], device='cuda:5') 4 5
132333333 tensor([8896,   14, 8872], device='cuda:2') 4 2
132333333 tensor([9024,   15, 8978], device='cuda:7') 4 7
132333333 tensor([9024,   15, 8978], device='cuda:4') 4 4
132333333 tensor([9024,   15, 8978], device='cuda:6') 4 6
132333333 tensor([8896,   14, 8872], device='cuda:3') 4 3
132333333 tensor([8896,   14, 8872], device='cuda:1') 4 1
132333333 tensor([8896,   14, 8872], device='cuda:0') 4 0
132333333 tensor([8896,   10, 8832], device='cuda:2') 4 2
132333333 tensor([8960,    9, 8921], device='cuda:7') 4 7
132333333 tensor([8960,    9, 8921], device='cuda:5') 4 5
132333333 tensor([8960,    9, 8921], device='cuda:4') 4 4
132333333 tensor([8896,   10, 8832], device='cuda:1') 4 1
132333333 tensor([8896,   10, 8832], device='cuda:0') 4 0
132333333 tensor([8896,   10, 8832], device='cuda:3') 4 3
132333333 tensor([8960,    9, 8921], device='cuda:6') 4 6
132333333 tensor([8896,   14, 8861], device='cuda:1') 4 1
132333333 tensor([8832,   13, 8821], device='cuda:7') 4 7
132333333 tensor([8896,   14, 8861], device='cuda:3') 4 3
132333333 tensor([8832,   13, 8821], device='cuda:4') 4 4
132333333 tensor([8896,   14, 8861], device='cuda:0') 4 0
132333333 tensor([8832,   13, 8821], device='cuda:5') 4 5
132333333 tensor([8896,   14, 8861], device='cuda:2') 4 2
132333333 tensor([8832,   13, 8821], device='cuda:6') 4 6
132333333 tensor([8832,   11, 8827], device='cuda:7') 4 7
132333333 tensor([8832,   11, 8827], device='cuda:5') 4 5
132333333 tensor([8832,   11, 8827], device='cuda:6') 4 6
132333333 tensor([8832,   11, 8827], device='cuda:4') 4 4
132333333 tensor([8832,   14, 8804], device='cuda:3') 4 3
132333333 tensor([8832,   14, 8804], device='cuda:1') 4 1
132333333 tensor([8832,   14, 8804], device='cuda:2') 4 2
132333333 tensor([8832,   14, 8804], device='cuda:0') 4 0
132333333 tensor([9024,   13, 8992], device='cuda:3') 4 3
132333333 tensor([9024,   13, 8992], device='cuda:2') 4 2
132333333 tensor([8960,    9, 8946], device='cuda:4') 4 4
132333333 tensor([9024,   13, 8992], device='cuda:1') 4 1
132333333 tensor([8960,    9, 8946], device='cuda:5') 4 5
132333333 tensor([8960,    9, 8946], device='cuda:7') 4 7
132333333 tensor([8960,    9, 8946], device='cuda:6') 4 6
132333333 tensor([9024,   13, 8992], device='cuda:0') 4 0
132333333 tensor([8832,   11, 8788], device='cuda:1') 4 1
132333333 tensor([8832,   11, 8788], device='cuda:2') 4 2
132333333 tensor([8832,   11, 8788], device='cuda:3') 4 3
132333333 tensor([8960,   10, 8911], device='cuda:7') 4 7
132333333 tensor([8960,   10, 8911], device='cuda:5') 4 5
132333333 tensor([8960,   10, 8911], device='cuda:4') 4 4
132333333 tensor([8960,   10, 8911], device='cuda:6') 4 6
132333333 tensor([8832,   11, 8788], device='cuda:0') 4 0
132333333 tensor([8960,   16, 8940], device='cuda:1') 4 1
132333333 tensor([8768,   15, 8729], device='cuda:7') 4 7
132333333 tensor([8960,   16, 8940], device='cuda:3') 4 3
132333333 tensor([8768,   15, 8729], device='cuda:5') 4 5
132333333 tensor([8960,   16, 8940], device='cuda:2') 4 2
132333333 tensor([8768,   15, 8729], device='cuda:6') 4 6
132333333 tensor([8768,   15, 8729], device='cuda:4') 4 4
132333333 tensor([8960,   16, 8940], device='cuda:0') 4 0
132333333 tensor([8960,   12, 8916], device='cuda:3') 4 3
132333333 tensor([8960,   12, 8916], device='cuda:1') 4 1
132333333 tensor([8960,   12, 8916], device='cuda:0') 4 0
132333333 tensor([8960,   12, 8916], device='cuda:2') 4 2
132333333 tensor([8768,   12, 8759], device='cuda:7') 4 7
132333333 tensor([8768,   12, 8759], device='cuda:5') 4 5
132333333 tensor([8768,   12, 8759], device='cuda:4') 4 4
132333333 tensor([8768,   12, 8759], device='cuda:6') 4 6
132333333 tensor([8704,   13, 8662], device='cuda:5') 4 5
132333333 tensor([8960,   12, 8912], device='cuda:1') 4 1
132333333 tensor([8704,   13, 8662], device='cuda:7') 4 7
132333333 tensor([8960,   12, 8912], device='cuda:2') 4 2
132333333 tensor([8960,   12, 8912], device='cuda:0') 4 0
132333333 tensor([8960,   12, 8912], device='cuda:3') 4 3
132333333 tensor([8704,   13, 8662], device='cuda:6') 4 6
132333333 tensor([8704,   13, 8662], device='cuda:4') 4 4
132333333 tensor([8960,   14, 8952], device='cuda:1') 4 1
132333333 tensor([8960,   14, 8902], device='cuda:7') 4 7
132333333 tensor([8960,   14, 8902], device='cuda:5') 4 5
132333333 tensor([8960,   14, 8952], device='cuda:3') 4 3
132333333 tensor([8960,   14, 8952], device='cuda:2') 4 2
132333333 tensor([8960,   14, 8902], device='cuda:6') 4 6
132333333 tensor([8960,   14, 8902], device='cuda:4') 4 4
132333333 tensor([8960,   14, 8952], device='cuda:0') 4 0
132333333 tensor([8704,   11, 8656], device='cuda:3') 4 3
132333333 tensor([8704,   11, 8656], device='cuda:1') 4 1
132333333 tensor([9024,   13, 8989], device='cuda:7') 4 7
132333333 tensor([8704,   11, 8656], device='cuda:2') 4 2
132333333 tensor([9024,   13, 8989], device='cuda:6') 4 6
132333333 tensor([9024,   13, 8989], device='cuda:4') 4 4
132333333 tensor([9024,   13, 8989], device='cuda:5') 4 5
132333333 tensor([8704,   11, 8656], device='cuda:0') 4 0
132333333 tensor([9024,   10, 8982], device='cuda:5') 4 5
132333333 tensor([8960,   12, 8944], device='cuda:2') 4 2
132333333 tensor([9024,   10, 8982], device='cuda:7') 4 7
132333333 tensor([8960,   12, 8944], device='cuda:1') 4 1
132333333 tensor([9024,   10, 8982], device='cuda:4') 4 4
132333333 tensor([8960,   12, 8944], device='cuda:3') 4 3
132333333 tensor([9024,   10, 8982], device='cuda:6') 4 6
132333333 tensor([8960,   12, 8944], device='cuda:0') 4 0
132333333 tensor([9024,   14, 8982], device='cuda:5') 4 5
132333333 tensor([9024,   14, 8982], device='cuda:7') 4 7
132333333 tensor([8896,    9, 8853], device='cuda:2') 4 2
132333333 tensor([9024,   14, 8982], device='cuda:4') 4 4
132333333 tensor([9024,   14, 8982], device='cuda:6') 4 6
132333333 tensor([8896,    9, 8853], device='cuda:1') 4 1
132333333 tensor([8896,    9, 8853], device='cuda:3') 4 3
132333333 tensor([8896,    9, 8853], device='cuda:0') 4 0
132333333 tensor([8960,   10, 8922], device='cuda:7') 4 7
132333333 tensor([8960,   10, 8922], device='cuda:5') 4 5
132333333 tensor([8960,   12, 8903], device='cuda:1') 4 1
132333333 tensor([8960,   12, 8903], device='cuda:2') 4 2
132333333 tensor([8960,   10, 8922], device='cuda:4') 4 4
132333333 tensor([8960,   10, 8922], device='cuda:6') 4 6
132333333 tensor([8960,   12, 8903], device='cuda:3') 4 3
132333333 tensor([8960,   12, 8903], device='cuda:0') 4 0
132333333 tensor([8960,   12, 8900], device='cuda:1') 4 1
132333333 tensor([8960,   12, 8900], device='cuda:2') 4 2
132333333 tensor([8960,   12, 8900], device='cuda:3') 4 3
132333333 tensor([8960,   12, 8900], device='cuda:0') 4 0
132333333 tensor([8640,   12, 8582], device='cuda:4') 4 4
132333333 tensor([8640,   12, 8582], device='cuda:7') 4 7
132333333 tensor([8640,   12, 8582], device='cuda:5') 4 5
132333333 tensor([8640,   12, 8582], device='cuda:6') 4 6
132333333 tensor([8704,    9, 8667], device='cuda:7') 4 7
132333333 tensor([8704,    9, 8667], device='cuda:5') 4 5
132333333 tensor([8704,    9, 8667], device='cuda:6') 4 6
132333333 tensor([8960,   12, 8911], device='cuda:2') 4 2
132333333 tensor([8704,    9, 8667], device='cuda:4') 4 4
132333333 tensor([8960,   12, 8911], device='cuda:0') 4 0
132333333 tensor([8960,   12, 8911], device='cuda:3') 4 3
132333333 tensor([8960,   12, 8911], device='cuda:1') 4 1
132333333 tensor([8768,   11, 8753], device='cuda:3') 4 3
132333333 tensor([8768,   11, 8753], device='cuda:1') 4 1
132333333 tensor([8768,   11, 8753], device='cuda:2') 4 2
132333333 tensor([8768,   11, 8753], device='cuda:0') 4 0
132333333 tensor([9024,   14, 8964], device='cuda:4') 4 4
132333333 tensor([9024,   14, 8964], device='cuda:7') 4 7
132333333 tensor([9024,   14, 8964], device='cuda:6') 4 6
132333333 tensor([9024,   14, 8964], device='cuda:5') 4 5
132333333 tensor([8960,   11, 8928], device='cuda:6') 4 6
132333333 tensor([8960,   11, 8928], device='cuda:5') 4 5
132333333 tensor([8960,   10, 8944], device='cuda:1') 4 1
132333333 tensor([8960,   10, 8944], device='cuda:0') 4 0
132333333 tensor([8960,   11, 8928], device='cuda:4') 4 4
132333333 tensor([8960,   11, 8928], device='cuda:7') 4 7
132333333 tensor([8960,   10, 8944], device='cuda:2') 4 2
132333333 tensor([8960,   10, 8944], device='cuda:3') 4 3
132333333 tensor([7936,   12, 7912], device='cuda:4') 4 4
132333333 tensor([7936,   12, 7912], device='cuda:6') 4 6
132333333 tensor([9024,   12, 8998], device='cuda:1') 4 1
132333333 tensor([9024,   12, 8998], device='cuda:3') 4 3
132333333 tensor([9024,   12, 8998], device='cuda:0') 4 0
132333333 tensor([7936,   12, 7912], device='cuda:7') 4 7
132333333 tensor([7936,   12, 7912], device='cuda:5') 4 5
132333333 tensor([9024,   12, 8998], device='cuda:2') 4 2
132333333 tensor([8960,    9, 8919], device='cuda:0') 4 0
132333333 tensor([8960,    9, 8919], device='cuda:3') 4 3
132333333 tensor([8960,    9, 8919], device='cuda:2') 4 2
132333333 tensor([8960,    9, 8919], device='cuda:1') 4 1
132333333 tensor([8960,   10, 8903], device='cuda:7') 4 7
132333333 tensor([8960,   10, 8903], device='cuda:4') 4 4
132333333 tensor([8960,   10, 8903], device='cuda:6') 4 6
132333333 tensor([8960,   10, 8903], device='cuda:5') 4 5
132333333 tensor([8896,   14, 8894], device='cuda:7') 4 7
132333333 tensor([8896,   11, 8850], device='cuda:2') 4 2
132333333 tensor([8896,   11, 8850], device='cuda:0') 4 0
132333333 tensor([8896,   14, 8894], device='cuda:6') 4 6
132333333 tensor([8896,   14, 8894], device='cuda:4') 4 4
132333333 tensor([8896,   11, 8850], device='cuda:3') 4 3
132333333 tensor([8896,   14, 8894], device='cuda:5') 4 5
132333333 tensor([8896,   11, 8850], device='cuda:1') 4 1
132333333 tensor([8896,    9, 8862], device='cuda:1') 4 1
132333333 tensor([8896,    8, 8832], device='cuda:4') 4 4
132333333 tensor([8896,    8, 8832], device='cuda:5') 4 5
132333333 tensor([8896,    8, 8832], device='cuda:6') 4 6
132333333 tensor([8896,    8, 8832], device='cuda:7') 4 7
132333333 tensor([8896,    9, 8862], device='cuda:0') 4 0
132333333 tensor([8896,    9, 8862], device='cuda:3') 4 3
132333333 tensor([8896,    9, 8862], device='cuda:2') 4 2
132333333 tensor([8960,   14, 8937], device='cuda:1') 4 1
132333333 tensor([8960,   14, 8937], device='cuda:3') 4 3
132333333 tensor([8960,   14, 8937], device='cuda:2') 4 2
132333333 tensor([9024,   11, 8987], device='cuda:4') 4 4
132333333 tensor([8960,   14, 8937], device='cuda:0') 4 0
132333333 tensor([9024,   11, 8987], device='cuda:7') 4 7
132333333 tensor([9024,   11, 8987], device='cuda:5') 4 5
132333333 tensor([9024,   11, 8987], device='cuda:6') 4 6
132333333 tensor([8768,   16, 8748], device='cuda:7') 4 7
132333333 tensor([8768,   16, 8748], device='cuda:5') 4 5
132333333 tensor([8768,   16, 8748], device='cuda:6') 4 6
132333333 tensor([8768,   16, 8748], device='cuda:4') 4 4
132333333 tensor([8704,   12, 8681], device='cuda:2') 4 2
132333333 tensor([8704,   12, 8681], device='cuda:1') 4 1
132333333 tensor([8704,   12, 8681], device='cuda:3') 4 3
132333333 tensor([8704,   12, 8681], device='cuda:0') 4 0
132333333 tensor([9024,    8, 8989], device='cuda:1') 4 1
132333333 tensor([9024,    8, 8989], device='cuda:0') 4 0
132333333 tensor([8896,   11, 8838], device='cuda:7') 4 7
132333333 tensor([9024,    8, 8989], device='cuda:2') 4 2
132333333 tensor([9024,    8, 8989], device='cuda:3') 4 3
132333333 tensor([8896,   11, 8838], device='cuda:5') 4 5
132333333 tensor([8896,   11, 8838], device='cuda:4') 4 4
132333333 tensor([8896,   11, 8838], device='cuda:6') 4 6
132333333 tensor([8704,    8, 8642], device='cuda:1') 4 1
132333333 tensor([8704,    8, 8642], device='cuda:0') 4 0
132333333 tensor([8704,    8, 8642], device='cuda:3') 4 3
132333333 tensor([8704,    8, 8642], device='cuda:2') 4 2
132333333 tensor([8832,   10, 8811], device='cuda:7') 4 7
132333333 tensor([8832,   10, 8811], device='cuda:5') 4 5
132333333 tensor([8832,   10, 8811], device='cuda:6') 4 6
132333333 tensor([8832,   10, 8811], device='cuda:4') 4 4
132333333 tensor([8896,   13, 8880], device='cuda:1') 4 1
132333333 tensor([8896,   13, 8880], device='cuda:0') 4 0
132333333 tensor([8896,   13, 8880], device='cuda:3') 4 3
132333333 tensor([8960,   14, 8908], device='cuda:7') 4 7
132333333 tensor([8960,   14, 8908], device='cuda:5') 4 5
132333333 tensor([8960,   14, 8908], device='cuda:4') 4 4
132333333 tensor([8896,   13, 8880], device='cuda:2') 4 2
132333333 tensor([8960,   14, 8908], device='cuda:6') 4 6
132333333 tensor([8832,   12, 8792], device='cuda:1') 4 1
132333333 tensor([8768,   15, 8760], device='cuda:7') 4 7
132333333 tensor([8832,   12, 8792], device='cuda:2') 4 2
132333333 tensor([8832,   12, 8792], device='cuda:3') 4 3
132333333 tensor([8832,   12, 8792], device='cuda:0') 4 0
132333333 tensor([8768,   15, 8760], device='cuda:4') 4 4
132333333 tensor([8768,   15, 8760], device='cuda:6') 4 6
132333333 tensor([8768,   15, 8760], device='cuda:5') 4 5
132333333 tensor([8832,   15, 8827], device='cuda:1') 4 1
132333333 tensor([8832,   15, 8827], device='cuda:2') 4 2
132333333 tensor([8832,   15, 8827], device='cuda:3') 4 3
132333333 tensor([8832,   15, 8827], device='cuda:0') 4 0
132333333 tensor([8960,   10, 8914], device='cuda:7') 4 7
132333333 tensor([8960,   10, 8914], device='cuda:6') 4 6
132333333 tensor([8960,   10, 8914], device='cuda:5') 4 5
132333333 tensor([8960,   10, 8914], device='cuda:4') 4 4
132333333 tensor([8832,   13, 8780], device='cuda:0') 4 0
132333333 tensor([8896,   11, 8866], device='cuda:7') 4 7
132333333 tensor([8832,   13, 8780], device='cuda:2') 4 2
132333333 tensor([8832,   13, 8780], device='cuda:1') 4 1
132333333 tensor([8832,   13, 8780], device='cuda:3') 4 3
132333333 tensor([8896,   11, 8866], device='cuda:6') 4 6
132333333 tensor([8896,   11, 8866], device='cuda:4') 4 4
132333333 tensor([8896,   11, 8866], device='cuda:5') 4 5
132333333 tensor([8960,   10, 8902], device='cuda:7') 4 7
132333333 tensor([8768,   13, 8705], device='cuda:1') 4 1
132333333 tensor([8768,   13, 8705], device='cuda:2') 4 2
132333333 tensor([8768,   13, 8705], device='cuda:3') 4 3
132333333 tensor([8960,   10, 8902], device='cuda:4') 4 4
132333333 tensor([8960,   10, 8902], device='cuda:6') 4 6
132333333 tensor([8960,   10, 8902], device='cuda:5') 4 5
132333333 tensor([8768,   13, 8705], device='cuda:0') 4 0
132333333 tensor([8768,   12, 8738], device='cuda:4') 4 4
132333333 tensor([8768,   12, 8738], device='cuda:5') 4 5
132333333 tensor([8768,   12, 8738], device='cuda:7') 4 7
132333333 tensor([8768,   12, 8738], device='cuda:6') 4 6
132333333 tensor([8896,   10, 8852], device='cuda:1') 4 1
132333333 tensor([8896,   10, 8852], device='cuda:2') 4 2
132333333 tensor([8896,   10, 8852], device='cuda:0') 4 0
132333333 tensor([8896,   10, 8852], device='cuda:3') 4 3
132333333 tensor([8896,   14, 8855], device='cuda:6') 4 6
132333333 tensor([8832,   13, 8827], device='cuda:3') 4 3
132333333 tensor([8832,   13, 8827], device='cuda:0') 4 0
132333333 tensor([8832,   13, 8827], device='cuda:2') 4 2
132333333 tensor([8896,   14, 8855], device='cuda:5') 4 5
132333333 tensor([8896,   14, 8855], device='cuda:4') 4 4
132333333 tensor([8896,   14, 8855], device='cuda:7') 4 7
132333333 tensor([8832,   13, 8827], device='cuda:1') 4 1
132333333 tensor([8576,    9, 8524], device='cuda:6') 4 6
132333333 tensor([9024,   12, 8993], device='cuda:3') 4 3
132333333 tensor([8576,    9, 8524], device='cuda:7') 4 7
132333333 tensor([9024,   12, 8993], device='cuda:1') 4 1
132333333 tensor([9024,   12, 8993], device='cuda:2') 4 2
132333333 tensor([8576,    9, 8524], device='cuda:4') 4 4
132333333 tensor([8576,    9, 8524], device='cuda:5') 4 5
132333333 tensor([9024,   12, 8993], device='cuda:0') 4 0
132333333 tensor([8896,   14, 8861], device='cuda:7') 4 7
132333333 tensor([8960,   11, 8907], device='cuda:3') 4 3
132333333 tensor([8896,   14, 8861], device='cuda:4') 4 4
132333333 tensor([8896,   14, 8861], device='cuda:5') 4 5
132333333 tensor([8896,   14, 8861], device='cuda:6') 4 6
132333333 tensor([8960,   11, 8907], device='cuda:2') 4 2
132333333 tensor([8960,   11, 8907], device='cuda:1') 4 1
132333333 tensor([8960,   11, 8907], device='cuda:0') 4 0
132333333 tensor([9024,   12, 8988], device='cuda:1') 4 1
132333333 tensor([9024,   12, 8988], device='cuda:0') 4 0
132333333 tensor([9024,   12, 8988], device='cuda:2') 4 2
132333333 tensor([9024,   12, 8988], device='cuda:3') 4 3
132333333 tensor([8896,   11, 8878], device='cuda:7') 4 7
132333333 tensor([8896,   11, 8878], device='cuda:6') 4 6
